20
1239
0 20
82.132 53.3425 1
84.9563 56.0108 2
88.2467 59.7414 3
90.8102 63.0345 4
92.2153 64.9155 5
92.2408 63.4807 6
91.4239 59.92 7
90.0526 55.5353 8
88.0986 51.6404 9
85.9538 49.3501 10
83.8814 49.0296 11
81.0366 50.3707 12
77.4541 52.8127 13
73.4972 54.9525 14
69.8456 55.2161 15
66.5302 54.6821 16
64.4664 53.2172 17
63.4301 51.2102 18
62.9863 49.3327 19
1 20
84 52 0
86.4249 52.9806 1
89.8582 55.0191 2
93.6608 57.9871 3
96.968 60.4904 4
98.892 62.0947 5
99.1414 60.6744 6
98.3604 57.0329 7
96.9976 52.4691 8
94.9762 48.45 9
92.7366 45.8972 10
90.5955 45.4872 11
87.527 46.6205 12
83.8398 48.9309 13
79.759 50.8839 14
75.9351 50.948 15
72.4558 50.2235 16
70.3677 48.7488 17
69.3145 46.7212 18
68.8214 44.882 19
1 20
88 52 0
90.4624 52.9472 1
94.1092 54.6818 2
98.0614 57.271 3
101.429 59.6504 4
103.344 61.2167 5
103.619 59.819 6
102.847 56.1666 7
101.484 51.5616 8
99.4689 47.5134 9
97.2125 44.8517 10
95.0739 44.4288 11
92.001 45.4911 12
88.2898 47.7533 13
84.196 49.6816 14
80.36 49.66 15
76.8823 48.8608 16
74.7646 47.3635 17
73.6953 45.3137 18
73.1906 43.516 19
1 20
92 52 0
94.4968 52.9165 1
98.1767 54.5702 2
102.14 56.9187 3
105.514 59.2362 4
107.45 60.7292 5
107.73 59.3406 6
106.96 55.6877 7
105.599 51.0751 8
103.581 47.0021 9
101.289 44.2869 10
99.1276 43.8543 11
96.0651 44.8618 12
92.355 47.0896 13
88.26 48.9871 14
84.4293 48.9125 15
80.9792 48.025 16
78.8387 46.5037 17
77.7884 44.4701 18
77.2853 42.7032 19
1 20
96 52 0
98.5081 52.7889 1
102.178 54.3475 2
106.127 56.6042 3
109.498 58.8331 4
111.432 60.27 5
111.717 58.8793 6
110.949 55.2326 7
109.587 50.6151 8
107.571 46.5395 9
105.278 43.816 10
103.12 43.3994 11
100.058 44.3652 12
96.3356 46.5429 13
92.2573 48.422 14
88.4385 48.3291 15
85.0089 47.3808 16
82.8533 45.8374 17
81.8145 43.8119 18
81.3172 42.0673 19
1 20
100 52 0
102.515 52.7302 1
106.167 54.2127 2
110.074 56.3461 3
113.416 58.4866 4
115.324 59.8103 5
115.597 58.4175 6
114.834 54.7755 7
113.469 50.1603 8
111.453 46.0852 9
109.165 43.3584 10
106.992 42.9388 11
103.952 43.878 12
100.241 46.0422 13
96.1825 47.9092 14
92.3827 47.8066 15
88.9677 46.8383 16
86.8145 45.2953 17
85.7897 43.274 18
85.2923 41.5565 19
1 20
104 52 0
106.479 52.7659 1
110.083 54.2316 2
113.901 56.2971 3
117.218 58.4022 4
119.099 59.675 5
119.353 58.2752 6
118.591 54.6389 7
117.224 50.0292 8
115.23 45.9683 9
112.971 43.2692 10
110.824 42.8751 11
107.802 43.785 12
104.11 45.9287 13
100.061 47.794 14
96.2844 47.6848 15
92.9033 46.7101 16
90.7791 45.2085 17
89.7668 43.2004 18
89.2687 41.4992 19
1 20
108 52 0
110.31 52.8954 1
113.718 54.4282 2
117.189 56.5544 3
120.428 58.6561 4
122.198 59.8921 5
122.38 58.4895 6
121.615 54.8662 7
120.226 50.2891 8
118.275 46.2625 9
116.033 43.5822 10
113.91 43.2069 11
110.935 44.0612 12
107.275 46.1645 13
103.231 48.0283 14
99.5052 47.9244 15
96.2247 46.971 16
94.1196 45.499 17
93.1148 43.5009 18
92.633 41.8246 19
0 4
132 52 0
131.122 52.8234 1
130.073 53.1833 2
128.681 53.5774 3
0 6
136 52 0
135.078 52.7981 1
134.012 53.1333 2
132.468 53.4468 3
130.564 53.5342 4
128.627 53.7 5
0 7
140 52 0
139.066 52.7872 1
137.995 53.1141 2
136.422 53.4091 3
134.494 53.4838 4
132.492 53.6147 5
130.19 53.0842 6
0 9
144 52 0
143.061 52.7806 1
141.988 53.1039 2
140.381 53.3734 3
138.446 53.443 4
136.429 53.5669 5
134.103 53.0504 6
131.513 52.5564 7
128.577 51.7517 8
0 20
148 52 0
147.056 52.7738 1
145.978 53.083 2
144.364 53.3459 3
142.425 53.412 4
140.395 53.5268 5
138.044 53.0219 6
135.437 52.5618 7
132.478 51.7961 8
129.36 51.0528 9
126.483 50.2921 10
124.299 50.0298 11
121.986 49.7729 12
119.527 49.801 13
117.005 49.7346 14
114.872 49.4713 15
112.787 49.1671 16
111.021 48.9682 17
109.956 48.3478 18
109.12 47.9532 19
0 20
152 52 0
151.055 52.7692 1
149.974 53.0377 2
148.35 53.2902 3
146.407 53.3524 4
144.369 53.4605 5
142.007 52.9643 6
139.388 52.5158 7
136.421 51.7579 8
133.302 51.0405 9
130.399 50.2997 10
128.207 50.0514 11
125.902 49.7778 12
123.447 49.7986 13
120.932 49.7245 14
118.808 49.4613 15
116.73 49.1664 16
114.957 48.9801 17
113.879 48.3773 18
113.022 48.0063 19
0 20
156 52 0
155.054 52.7659 1
153.972 53.0195 2
152.34 53.2593 3
150.394 53.3181 4
148.353 53.4255 5
145.976 52.9382 6
143.351 52.4934 7
140.379 51.7409 8
137.259 51.0317 9
134.352 50.2944 10
132.153 50.05 11
129.85 49.7644 12
127.398 49.7782 13
124.887 49.6978 14
122.771 49.4327 15
120.699 49.1424 16
118.924 48.9614 17
117.838 48.3662 18
116.969 48.0106 19
0 20
160 52 0
159.054 52.7595 1
157.971 53.009 2
156.336 53.2439 3
154.389 53.3003 4
152.345 53.4072 5
149.953 52.9308 6
147.322 52.4877 7
144.346 51.7368 8
141.225 51.0328 9
138.314 50.3027 10
136.106 50.0592 11
133.805 49.7636 12
131.354 49.7681 13
128.847 49.681 14
126.738 49.4112 15
124.668 49.128 16
122.892 48.9514 17
121.796 48.3584 18
120.917 48.018 19
0 20
164 52 0
163.053 52.7492 1
161.97 52.9992 2
160.335 53.2316 3
158.387 53.2864 4
156.341 53.3949 5
153.939 52.9275 6
151.305 52.4863 7
148.323 51.7385 8
145.2 51.0392 9
142.283 50.3172 10
140.067 50.0734 11
137.763 49.7702 12
135.314 49.758 13
132.81 49.6645 14
130.706 49.3857 15
128.633 49.1068 16
126.859 48.9307 17
125.75 48.339 18
124.866 48.0064 19
0 20
168 52 0
167.055 52.7245 1
165.972 52.9764 2
164.339 53.2074 3
162.391 53.262 4
160.344 53.3725 5
157.936 52.9151 6
155.299 52.4738 7
152.312 51.7276 8
149.188 51.0321 9
146.266 50.3153 10
144.042 50.0703 11
141.738 49.7588 12
139.315 49.6936 13
136.81 49.5937 14
134.71 49.3031 15
132.633 49.0233 16
130.859 48.8467 17
129.736 48.2537 18
128.849 47.9206 19
0 5
4 56 0
3.39211 56.633 1
2.55807 56.9321 2
1.43904 57.0754 3
-0.391614 57.1168 4
0 5
8 56 0
7.38585 56.6308 1
6.54214 56.9333 2
5.41597 57.0811 3
3.59334 57.1247 4
0 8
12 56 0
11.3763 56.6272 1
10.5126 56.9349 2
9.37786 57.0887 3
7.56848 57.1364 4
5.63125 57.2076 5
3.535 56.9439 6
1.12831 56.627 7
0 9
16 56 0
15.3699 56.6256 1
14.4999 56.9392 2
13.361 57.0981 3
11.5594 57.1504 4
9.62152 57.2248 5
7.52282 56.9393 6
5.10775 56.6122 7
2.26349 55.7544 8
0 11
20 56 0
19.3667 56.6263 1
18.4915 56.9486 2
17.349 57.1168 3
15.5538 57.1736 4
13.6148 57.2507 5
11.5101 56.9441 6
9.08643 56.6104 7
6.24413 55.755 8
3.2455 54.9064 9
0.583925 54.1819 10
0 13
24 56 0
23.3652 56.6275 1
22.4852 56.9566 2
21.3342 57.1439 3
19.5447 57.2047 4
17.6049 57.2841 5
15.4909 56.9588 6
13.0629 56.6198 7
10.2199 55.7643 8
7.221 54.9183 9
4.5621 54.192 10
2.49436 54.0924 11
0.416411 53.9811 12
0 13
28 56 0
27.3664 56.6285 1
26.4834 56.9662 2
25.3257 57.1644 3
23.5405 57.2322 4
21.5993 57.3158 5
19.4687 56.9724 6
17.0316 56.6238 7
14.1882 55.7678 8
11.1914 54.9209 9
8.53285 54.1905 10
6.46135 54.0897 11
4.38172 53.9777 12
0 14
32 56 0
31.3687 56.63 1
30.4838 56.9789 2
29.3159 57.1988 3
27.5387 57.2748 4
25.5964 57.3625 5
23.4639 57.0025 6
21.0177 56.6439 7
18.174 55.7877 8
15.177 54.94 9
12.5165 54.2045 10
10.4421 54.1033 11
8.35986 53.9907 12
6.21264 54.0046 13
0 18
36 56 0
35.371 56.6319 1
34.4851 56.9979 2
33.3176 57.2383 3
31.5464 57.3269 4
29.6025 57.4197 5
27.4663 57.0501 6
25.0049 56.6768 7
22.1602 55.8204 8
19.1623 54.9711 9
16.4932 54.2274 10
14.4166 54.1262 11
12.3346 54.0129 12
10.1767 54.032 13
8.02475 54.0174 14
6.09639 53.9447 15
4.40577 53.7998 16
3.15492 53.5484 17
0 20
40 56 0
39.3765 56.6378 1
38.4923 57.0314 2
37.3266 57.2921 3
35.5614 57.3959 4
33.6149 57.4953 5
31.4735 57.1064 6
29.0055 56.7297 7
26.1586 55.8713 8
23.1608 55.0226 9
20.481 54.2727 10
18.4015 54.1719 11
16.3195 54.0589 12
14.1512 54.0844 13
11.9857 54.0701 14
10.0578 53.9944 15
8.35838 53.8424 16
7.06937 53.5856 17
6.42444 52.9436 18
5.9681 52.5096 19
0 18
44 56 0
43.3898 56.6439 1
42.5091 57.0567 2
41.3447 57.3647 3
39.585 57.4907 4
37.6375 57.596 5
35.4963 57.1859 6
33.0208 56.7992 7
30.1673 55.9375 8
27.17 55.0891 9
24.4717 54.3304 10
22.3904 54.2297 11
20.3081 54.1175 12
18.1289 54.1489 13
15.9509 54.1355 14
14.0224 54.0581 15
12.2774 53.8825 16
10.9534 53.6136 17
0 20
48 56 0
47.4151 56.6525 1
46.5435 57.0863 2
45.389 57.4311 3
43.6433 57.5904 4
41.6969 57.7032 5
39.5574 57.2869 6
37.0731 56.8789 7
34.2146 56.013 8
31.2161 55.1664 9
28.5059 54.3967 10
26.4222 54.2951 11
24.3395 54.184 12
22.1432 54.2224 13
19.9528 54.211 14
18.0238 54.1314 15
16.2684 53.9498 16
14.9228 53.6726 17
14.2042 53.0021 18
13.6949 52.5462 19
0 20
52 56 0
51.4548 56.6642 1
50.5911 57.1108 2
49.4409 57.4641 3
47.7118 57.6618 4
45.7655 57.7881 5
43.6279 57.358 6
41.1374 56.934 7
38.2732 56.0637 8
35.273 55.2184 9
32.5539 54.4396 10
30.4678 54.3369 11
28.384 54.2268 12
26.1746 54.2707 13
23.967 54.2629 14
22.0365 54.1809 15
20.2692 53.9919 16
18.9093 53.7085 17
18.1684 53.0324 18
17.6401 52.5719 19
0 20
56 56 0
55.4664 56.6664 1
54.6078 57.1212 2
53.4631 57.4815 3
51.7407 57.7009 4
49.7969 57.8506 5
47.6579 57.4086 6
45.162 56.9669 7
42.292 56.094 8
39.2913 55.2495 9
36.567 54.4651 10
34.4779 54.3614 11
32.3925 54.2523 12
30.1683 54.3021 13
27.9444 54.2984 14
26.0126 54.2142 15
24.2174 54.0118 16
22.8423 53.7212 17
22.0866 53.0429 18
21.5458 52.5785 19
0 20
60 56 0
59.5091 56.6923 1
58.6901 57.1729 2
57.5566 57.5448 3
55.8391 57.7807 4
53.8996 57.9501 5
51.7611 57.4858 6
49.2594 57.0179 7
46.3852 56.1424 8
43.3845 55.2989 9
40.6575 54.5097 10
38.5653 54.4062 11
36.4768 54.2994 12
34.2411 54.3549 13
31.9891 54.3585 14
30.0554 54.2731 15
28.2401 54.0607 16
26.8513 53.756 17
26.0823 53.0698 18
25.5306 52.5944 19
1 10
72 56 0
73.5343 57.7594 1
75.652 61.0403 2
77.3969 66.5834 3
78.3294 71.8502 4
78.1897 74.6479 5
76.4886 73.5717 6
74.0396 71.7475 7
71.6308 68.5671 8
68.8162 66.2371 9
1 9
76 56 0
77.6986 57.8204 1
79.8292 61.08 2
81.8754 65.8191 3
83.0617 70.2599 4
83.0139 72.7471 5
81.938 71.3824 6
80.6679 68.405 7
79.0975 64.4484 8
1 20
80 56 0
81.7547 57.7127 1
84.1714 60.6828 2
86.8392 64.8215 3
88.7984 68.6441 4
89.7071 70.7342 5
89.5491 69.3163 6
88.5939 65.9679 7
87.2376 61.7339 8
85.3322 57.9643 9
83.3399 55.7308 10
81.3944 55.5475 11
78.858 57.1115 12
75.5593 59.793 13
71.7541 62.0791 14
68.3336 62.5047 15
65.2795 62.0673 16
63.2416 60.5968 17
62.2418 58.6166 18
61.831 56.7228 19
1 20
84 56 0
86.1565 57.2878 1
89.0948 59.6952 2
92.3376 63.2382 3
95.1192 66.2682 4
96.5985 68.051 5
96.6099 66.6054 6
95.788 63.0324 7
94.4506 58.6172 8
92.5268 54.7493 9
90.4425 52.3592 10
88.4249 52.0563 11
85.5965 53.3866 12
82.0371 55.853 13
78.0924 57.9369 14
74.4827 58.1814 15
71.229 57.5655 16
69.1706 56.1001 17
68.1503 54.0952 18
67.7065 52.2416 19
1 20
88 56 0
90.4354 57.0034 1
93.8923 58.9269 2
97.7259 61.6381 3
101.001 64.09 4
102.816 65.6633 5
102.974 64.239 6
102.189 60.6097 7
100.843 56.0561 8
98.8692 52.0771 9
96.6699 49.4731 10
94.5973 49.1164 11
91.6472 50.2769 12
88.0054 52.6218 13
83.9806 54.5952 14
80.2563 54.656 15
76.8916 53.8848 16
74.8153 52.4115 17
73.7877 50.3966 18
73.3075 48.5942 19
1 20
92 56 0
94.4765 56.9538 1
98.1287 58.6614 2
102.041 61.1153 3
105.38 63.4628 4
107.24 64.9924 5
107.467 63.6018 6
106.686 59.9677 7
105.333 55.3709 8
103.343 51.3336 9
101.106 48.6698 10
99.0276 48.3126 11
96.0426 49.3713 12
92.3745 51.6469 13
88.3374 53.5877 14
84.5784 53.5645 15
81.1962 52.6857 16
79.1045 51.2041 17
78.0813 49.1932 18
77.5927 47.4231 19
1 20
96 56 0
98.4864 56.9314 1
102.142 58.5844 2
106.056 60.9098 3
109.391 63.164 4
111.248 64.6331 5
111.474 63.2535 6
110.699 59.617 7
109.345 55.0163 8
107.353 50.9582 9
105.103 48.2776 10
103.009 47.9109 11
100.037 48.9135 12
96.3686 51.1417 13
92.3289 53.0536 14
88.5666 52.9888 15
85.1893 52.0443 16
83.0807 50.5427 17
82.0639 48.5383 18
81.5769 46.7874 19
1 20
100 56 0
102.492 56.8962 1
106.136 58.5064 2
110.018 60.8031 3
113.333 62.9824 4
115.167 64.3384 5
115.393 62.9501 6
114.62 59.3183 7
113.266 54.7179 8
111.292 50.6704 9
109.047 47.9891 10
106.93 47.6075 11
103.989 48.5679 12
100.33 50.7741 13
96.2957 52.6635 14
92.5477 52.5764 15
89.197 51.5983 16
87.0927 50.1046 17
86.0801 48.1042 18
85.5912 46.3813 19
1 20
104 56 0
106.469 56.9222 1
110.074 58.5086 2
113.904 60.7857 3
117.19 62.9465 4
118.972 64.2244 5
119.151 62.8185 6
118.381 59.1931 7
117.025 54.594 8
115.082 50.5667 9
112.843 47.8868 10
110.723 47.5057 11
107.807 48.4144 12
104.154 50.575 13
100.125 52.4498 14
96.3972 52.3522 15
93.0698 51.3565 16
90.967 49.8732 17
89.9595 47.8765 18
89.4715 46.1702 19
0 6
136 56 0
135.077 56.8065 1
134.01 57.1535 2
132.483 57.4851 3
130.648 57.607 4
128.697 57.7675 5
0 7
140 56 0
139.066 56.787 1
137.995 57.1149 2
136.434 57.4208 3
134.514 57.4987 4
132.502 57.6189 5
130.199 57.0848 6
0 9
144 56 0
143.059 56.7764 1
141.987 57.0991 2
140.384 57.3689 3
138.451 57.4376 4
136.433 57.5547 5
134.11 57.0276 6
131.535 56.5043 7
128.635 55.5996 8
0 20
148 56 0
147.055 56.7683 1
145.978 57.0673 2
144.362 57.3241 3
142.424 57.3871 4
140.392 57.4957 5
138.044 56.9826 6
135.444 56.4988 7
132.491 55.7097 8
129.372 54.9744 9
126.5 54.1959 10
124.316 53.9348 11
121.991 53.7017 12
119.538 53.7248 13
117.01 53.6597 14
114.874 53.3966 15
112.781 53.0312 16
111.02 52.8052 17
109.957 52.1652 18
109.114 51.7516 19
0 20
152 56 0
151.056 56.7618 1
149.976 57.0225 2
148.35 57.2677 3
146.408 57.327 4
144.371 57.432 5
142.012 56.923 6
139.395 56.4583 7
136.433 55.685 8
133.314 54.9634 9
130.415 54.2178 10
128.222 53.9655 11
125.91 53.6923 12
123.459 53.7077 13
120.939 53.6328 14
118.81 53.368 15
116.728 53.0301 16
114.961 52.8236 17
113.888 52.1993 18
113.029 51.8071 19
0 20
156 56 0
155.056 56.7554 1
153.975 57.0034 2
152.342 57.2387 3
150.396 57.2951 4
148.356 57.3988 5
145.986 56.8923 6
143.359 56.4379 7
140.391 55.673 8
137.271 54.9585 9
134.366 54.2184 10
132.164 53.9707 11
129.854 53.6822 12
127.406 53.6888 13
124.891 53.6059 14
122.768 53.3368 15
120.692 53.0135 16
118.922 52.816 17
117.839 52.2017 18
116.971 51.8271 19
0 20
164 56 0
163.054 56.7301 1
161.971 56.9776 2
160.335 57.2079 3
158.388 57.2593 4
156.342 57.3646 5
153.947 56.882 6
151.309 56.4356 7
148.327 55.6822 8
145.203 54.9791 9
142.289 54.2524 10
140.066 54.0069 11
137.752 53.6991 12
135.319 53.6645 13
132.809 53.5629 14
130.701 53.2773 15
128.626 52.9849 16
126.858 52.7901 17
125.751 52.1883 18
124.868 51.8412 19
0 20
168 56 0
167.057 56.7124 1
165.974 56.9625 2
164.34 57.1931 3
162.393 57.2418 4
160.345 57.3508 5
157.946 56.8708 6
155.306 56.4257 7
152.318 55.6779 8
149.192 54.9813 9
146.273 54.2641 10
144.042 54.0171 11
141.728 53.7039 12
139.323 53.6218 13
136.809 53.4964 14
134.707 53.2031 15
132.627 52.915 16
130.86 52.7224 17
129.737 52.1238 18
128.849 51.7825 19
0 5
4 60 0
3.39369 60.6353 1
2.55985 60.9428 2
1.43703 61.0873 3
-0.386654 61.1265 4
0 8
12 60 0
11.382 60.6299 1
10.5254 60.9443 2
9.38891 61.101 3
7.58298 61.1465 4
5.64601 61.2154 5
3.54598 60.9067 6
1.13573 60.5792 7
0 9
16 60 0
15.3775 60.6288 1
14.5139 60.9472 2
13.3718 61.1107 3
11.5736 61.1614 4
9.63563 61.2345 5
7.53015 60.9025 6
5.11543 60.5647 7
2.28377 59.7049 8
0 13
24 60 0
23.3704 60.6299 1
22.4966 60.9655 2
21.3453 61.1516 3
19.5609 61.2143 4
17.6215 61.2935 5
15.5082 60.9287 6
13.0764 60.5725 7
10.2463 59.7164 8
7.24819 58.86 9
4.59417 58.1228 10
2.52484 58.0215 11
0.441883 57.9093 12
0 15
28 60 0
27.3703 60.63 1
26.4924 60.9735 2
25.335 61.172 3
23.5576 61.2422 4
21.6171 61.3263 5
19.4935 60.9517 6
17.0537 60.5874 7
14.2245 59.7316 8
11.2282 58.8762 9
8.57551 58.1368 10
6.50337 58.0339 11
4.41763 57.921 12
2.27341 57.9347 13
0.128921 57.9233 14
0 17
32 60 0
31.3715 60.6321 1
30.4891 60.9855 2
29.3182 61.2071 3
27.5475 61.2856 4
25.6061 61.3743 5
23.4774 60.9929 6
21.0201 60.6145 7
18.1931 59.7568 8
15.1972 58.9014 9
12.5411 58.1563 10
10.4653 58.0529 11
8.37773 57.9398 12
6.22666 57.9551 13
4.07577 57.943 14
2.14694 57.8737 15
0.45828 57.7312 16
0 20
36 60 0
35.3743 60.6361 1
34.4906 61.0127 2
33.3165 61.2546 3
31.5575 61.352 4
29.6146 61.4461 5
27.4786 61.0535 6
25.0145 60.6664 7
22.1863 59.8068 8
19.1902 58.9514 9
16.5265 58.2005 10
14.4475 58.0976 11
12.3599 57.984 12
10.1995 58.0044 13
8.03704 57.9933 14
6.11029 57.9214 15
4.41909 57.7746 16
3.17552 57.5048 17
2.55824 56.8453 18
2.11828 56.3858 19
0 20
40 60 0
39.3839 60.6451 1
38.5025 61.0397 2
37.3327 61.3237 3
35.5812 61.4362 4
33.6368 61.5358 5
31.4998 61.1166 6
29.0302 60.7184 7
26.1964 59.8569 8
23.1999 59.0016 9
20.5262 58.2454 10
18.4447 58.1433 11
16.358 58.0299 12
14.1895 58.0575 13
12.0162 58.0446 14
10.0895 57.9697 15
8.38929 57.8147 16
7.10577 57.5354 17
6.45982 56.8774 18
5.98672 56.4004 19
0 20
48 60 0
47.4365 60.6802 1
46.5735 61.1244 2
45.417 61.4805 3
43.6863 61.6633 4
41.7426 61.7767 5
39.6104 61.33 6
37.1237 60.9045 7
34.2726 60.0345 8
31.2735 59.1812 9
28.5705 58.4016 10
26.4869 58.2999 11
24.4013 58.1897 12
22.2082 58.2298 13
20.0122 58.2228 14
18.0847 58.1445 15
16.3323 57.9563 16
14.9889 57.6627 17
14.272 56.9681 18
13.7533 56.4821 19
0 20
52 60 0
51.496 60.7273 1
50.6598 61.237 2
49.5067 61.6251 3
47.7984 61.8511 4
45.8551 61.9782 5
43.7247 61.5235 6
41.2292 61.0792 7
38.3731 60.2044 8
35.3725 59.3524 9
32.6588 58.565 10
30.5735 58.4628 11
28.4873 58.3547 12
26.282 58.3997 13
24.0667 58.3997 14
22.1387 58.319 15
20.3756 58.1215 16
19.0136 57.8212 17
18.2767 57.1249 18
17.7407 56.6364 19
1 20
68 60 0
69.5408 61.854 1
71.5507 65.2241 2
73.2455 70.83 3
74.2001 76.4181 4
74.0003 79.4323 5
72.0513 78.7582 6
69.3817 77.0712 7
66.3741 74.2221 8
63.2238 71.3468 9
61.0788 70.2824 10
58.9888 70.2035 11
57.1178 72.0443 12
54.597 75.5406 13
51.5683 79.0423 14
49.6377 80.0215 15
47.5656 79.6739 16
46.0851 78.5079 17
45.1462 76.8099 18
44.9817 74.9622 19
1 7
72 60 0
73.6787 61.8538 1
75.8102 65.1903 2
77.5004 70.7562 3
78.3653 76.22 4
78.1575 79.19 5
76.7664 78.115 6
1 20
76 60 0
77.6818 61.8157 1
79.8035 65.1001 2
81.6764 69.9939 3
82.8819 74.6156 4
82.6538 77.3404 5
81.493 76.1079 6
80.2056 73.2243 7
78.6454 69.386 8
76.7497 65.922 9
74.9296 63.7185 10
73.3692 63.8774 11
71.3451 65.8689 12
68.6042 69.2703 13
65.2086 72.4263 14
62.3467 73.1299 15
60.0282 72.7686 16
58.1809 71.3084 17
57.3549 69.3723 18
57.1971 67.3248 19
1 20
80 60 0
81.7135 61.7406 1
83.9732 64.8299 2
86.58 69.0378 3
88.4163 73.0866 4
88.9022 75.4065 5
88.3379 74.0345 6
87.2572 70.8445 7
85.9207 66.7481 8
84.0545 63.0355 9
82.2141 60.8076 10
80.5234 60.8229 11
78.2413 62.5572 12
75.3787 65.6656 13
71.9245 68.6362 14
68.6202 69.1997 15
65.8055 68.7634 16
63.8893 67.2876 17
62.9384 65.3217 18
62.73 63.3259 19
1 20
84 60 0
85.9217 61.5414 1
88.4793 64.3882 2
91.2564 68.4192 3
93.3969 72.1681 4
94.1975 74.2661 5
93.8691 72.8441 6
92.8916 69.5136 7
91.5913 65.2872 8
89.7279 61.511 9
87.8258 59.2391 10
86.0148 59.0916 11
83.483 60.6479 12
80.2896 63.4853 13
76.4924 65.7646 14
73.1229 66.2251 15
70.1218 65.7084 16
68.138 64.2531 17
67.1613 62.2676 18
66.8133 60.3811 19
1 12
88 60 0
90.2577 61.223 1
93.3176 63.6399 2
96.538 67.1784 3
99.3919 70.1427 4
100.733 71.9386 5
100.639 70.5089 6
99.7976 66.9619 7
98.4811 62.5651 8
96.609 58.7316 9
94.6015 56.3393 10
92.6239 56.0486 11
1 20
92 60 0
94.4304 61.0033 1
97.9011 62.95 2
101.622 65.6813 3
104.839 68.167 4
106.572 69.721 5
106.603 68.3128 6
105.797 64.712 7
104.467 60.1845 8
102.55 56.2563 9
100.399 53.6844 10
98.3433 53.3455 11
95.4869 54.5193 12
91.9298 56.9249 13
87.9392 58.905 14
84.3034 58.9537 15
81.0166 58.1209 16
78.9525 56.6506 17
77.9436 54.6488 18
77.4845 52.8655 19
1 20
96 60 0
98.4479 60.9528 1
102.043 62.6735 2
105.9 65.0697 3
109.174 67.3764 4
110.94 68.8568 5
111.045 67.4661 6
110.248 63.8546 7
108.909 59.2901 8
106.984 55.3035 9
104.784 52.6815 10
102.713 52.3354 11
99.8321 53.3905 12
96.2334 55.6927 13
92.2359 57.6443 14
88.5818 57.6162 15
85.2778 56.6882 16
83.2138 55.218 17
82.2041 53.2188 18
81.7346 51.4637 19
1 20
100 60 0
102.447 60.938 1
106.041 62.6022 2
109.887 64.9466 3
113.165 67.1399 4
114.917 68.5134 5
114.99 67.135 6
114.195 63.5236 7
112.856 58.9547 8
110.943 54.9539 9
108.727 52.3202 10
106.647 51.9675 11
103.79 52.9567 12
100.208 55.2303 13
96.2058 57.153 14
92.5636 57.0682 15
89.2678 56.1033 16
87.2116 54.6418 17
86.2066 52.6505 18
85.7378 50.9217 19
1 20
104 60 0
106.39 61.0569 1
109.93 62.8375 2
113.726 65.228 3
116.989 67.4057 4
118.698 68.6928 5
118.729 67.2982 6
117.933 63.6905 7
116.59 59.1148 8
114.685 55.1175 9
112.461 52.4621 10
110.371 52.1029 11
107.541 53.0381 12
103.987 55.2709 13
99.9872 57.1659 14
96.43 57.045 15
93.1761 56.0632 16
91.1261 54.6177 17
90.1272 52.6365 18
89.6605 50.9301 19
1 5
112 60 0
113.482 62.3744 1
115.54 66.8244 2
117.468 73.0078 3
118.974 78.7221 4
1 5
116 60 0
117.01 62.3639 1
118.896 66.8068 2
120.584 72.9366 3
121.225 78.9622 4
1 5
120 60 0
120.5 62.2528 1
122.16 66.5853 2
123.674 72.4309 3
124.231 77.802 4
0 6
136 60 0
135.089 60.8575 1
134.04 61.3347 2
132.574 61.7656 3
130.889 62.073 4
128.937 62.2506 5
0 7
140 60 0
139.07 60.7855 1
138.001 61.1231 2
136.44 61.4366 3
134.532 61.5314 4
132.513 61.6479 5
130.215 61.1056 6
0 9
144 60 0
143.062 60.7723 1
141.992 61.0928 2
140.396 61.3663 3
138.465 61.4378 4
136.441 61.5494 5
134.128 61.0134 6
131.567 60.4642 7
128.724 59.4439 8
0 20
148 60 0
147.057 60.7607 1
145.98 61.0555 2
144.363 61.3077 3
142.424 61.3692 4
140.391 61.4738 5
138.052 60.9488 6
135.453 60.4457 7
132.504 59.6323 8
129.389 58.9011 9
126.545 58.0891 10
124.36 57.829 11
122.02 57.6216 12
119.568 57.6475 13
117.031 57.595 14
114.889 57.3319 15
112.789 56.9234 16
111.031 56.6831 17
109.974 56.03 18
109.124 55.6021 19
0 7
8 64 0
7.39334 64.6332 1
6.55429 64.95 2
5.42259 65.1025 3
3.61317 65.1458 4
1.67804 65.2109 5
-0.430215 64.8893 6
0 8
12 64 0
11.3895 64.6319 1
10.5425 64.9517 2
9.40512 65.1104 3
7.60255 65.1567 4
5.66586 65.2245 5
3.56076 64.8848 6
1.1472 64.5411 7
0 9
16 64 0
15.3839 64.6313 1
14.5275 64.9546 2
13.3845 65.1211 3
11.5898 65.1734 4
9.65225 65.2451 5
7.54681 64.8838 6
5.12906 64.5326 7
2.30894 63.6727 8
0 11
20 64 0
19.3794 64.6324 1
18.5188 64.9629 2
17.3709 65.1408 3
15.5852 65.2 4
13.6467 65.2755 5
11.5436 64.8988 6
9.1182 64.5385 7
6.30217 63.6821 8
3.30362 62.8159 9
0.66706 62.0474 10
0 13
24 64 0
23.3779 64.6331 1
22.5129 64.9731 2
21.3598 65.1636 3
19.5818 65.2296 4
17.643 65.3094 5
15.5374 64.9203 6
13.1007 64.5463 7
10.2898 63.6908 8
7.29257 62.8291 9
4.64941 62.0767 10
2.57761 61.9726 11
0.48944 61.8608 12
